GEOID,Total Population,Per Capita Income,Median household income,% service industry,% manufacturing,% College or above,% Master or above,% Bachelor's degree,% below poverty,% structures more than 30 years old,% households moved <10 years ago,% < 18 years old,% > 60 years old,% vacant housing,% owner occupied housing,% multiunit structures,% Hispanic,% Not Hispanic or Latino,% Not Hispanic - White,% Not Hispanic - Black,% Not Hispanic - Asian,% white,% black,% Asian,% Employed,% Unemployed,% foreign born,% health insurance,% without health insurance,% > 16 years old,% High school or less,% male,% female,% American Indian and Alaska Native alone,% Native Hawaiian and other Pacific Islander alone,% some other race alone,% same house 1 year ago,% different house in united states 1 year ago,Total for means of trasnportation,"% car, truck, or van",% public transportation,% taxicab,% bicycle,% walked,% walk or bicycle to work,% other means,"% taxicab, motorcycle, bicycle, walked, or other means",% living in a place,% not living in a place,Total for Time to work,Less than 30 minutes,less than 10 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 44 minutes,45 to 59 minutes,60 or more minutes,Total for Vehicle,% no vehicle available,% No schooling completed,% Regular high school diploma,% GED or alternative credential,"% Some college, less than 1 year","% Some college, 1 or more years, no degree",% Associate's degree,% Master's degree,% Professional school degree,% Doctorate degree,% Built 2010 or later,% built 2014 or later,% built 2010 to 2013,% built 2000 to 2009,% built 1990 to 1999,% built 1980 to 1989,% built 1970 to 1979,% built 1960 to 1969,% built 1950 to 1959,% built 1940 to 1949,% built 1939 or earlier,% owner occupied,% renter occupied,Total for Units in Structure,Mobile home,"Boat, RV, van, etc."
40132168291,2202.624089500888,119742.78524391014,142231.87882195693,7.711132498090067e-05,12.406227776193894,87.83658446636969,27.685120789294032,40.81309337247813,6.766881752127077,36.452121961043865,65.95817522808314,7.898492519638387,58.55674852059922,18.72243672394623,94.64661789259283,14.037344771715437,5.856007862865181,94.1439921371348,92.78144697025745,0.0005645992913306411,0.0002705681840313677,93.96252672250586,0.0005645992913306411,0.0002705681840313677,97.72090978711022,2.279090212889736,3.2695056307786374,77.93878691176216,5.221353954503439e-05,93.91703513586867,8.906344644660189,54.425461219351355,45.574538780648616,0.0,0.0,0.0,0.0,0.0,1056.7949260856983,65.75165593136582,0.0,0.0,0.0,0.0,0.0,6.338132887474647,27.910211181551126,100.0,0.0,761.8412305,38.32182155409039,6.955174404229812,3.674321583130783,11.942028984508346,15.750215296649706,8.128557174485977e-05,26.901994770847125,21.128405010535165,13.647730758664975,4.7900400423392413e-05,989.8396237075884,2.020241814671186,1.3230054686815576,7.583339175978631,0.0,2.4427907738843406,15.47057745910231,3.8677928454952126,17.35410019625435,4.936375041073792,5.394645551965893,4.269990466803414,1.543637101460608e-05,4.269975030432399,59.277887578099275,35.21921582696757,1.232598706979271,0.00030742709702630554,0.0,0.0,0.0,0.0,94.64661789259283,5.353382103965809,1217.851008,2.1343048207960362,0.0
40131104003,1609.9822950623393,32878.977819011474,59111.75058761964,0.0002449789875678142,12.61702274018778,46.14717188806661,5.883160291418245,33.16376099611371,26.135085666883707,99.99983938319225,71.58995948177072,24.906355443477462,9.752012259943136,7.368218146962849,62.68920495708713,12.983356455604072,64.84340213203905,35.15659786796096,27.82707457368556,1.863568886582796,0.8696405903954821,30.4363031933358,15.527661399782508,0.8696405903954821,89.86753013584234,10.132469863913403,39.44029269924992,48.6968186028388,43.10420588055624,81.61524016745324,7.910987201412552,47.14305510838706,52.85694489161293,1.598352980583777e-05,0.0,15.589647902447549,0.0,0.0,745.0010782525471,71.94672915402262,0.000257480969624817,0.0,0.0,4.6491833093221994e-07,7.60921046355629e-05,0.0,28.052936807958073,100.0,0.0,536.0063965517538,34.889607321569116,0.00035604090030961696,3.9183253860768144,3.7322633462626422,22.760964666888036,4.477697881441315,35.820189327955575,7.835994008332013,21.45400443773796,0.00020490445768289522,528.0061010548326,0.0005190869943594404,9.350644331083232e-05,7.91089369496924,0.00012528222226235647,0.00013757005895459565,4.0571392496095715,3.0431113509250864,3.753164284307707,2.129914018929439,8.198818109836924e-05,7.752067756261508e-05,1.6810862686975822e-23,7.752067756261508e-05,8.308588860482023e-05,0.00029077183845647986,0.00017949042441634525,24.91139301429365,14.034849019187638,31.754361169798667,29.298440177191075,0.00032574045835955835,62.68920495708713,37.310795042912886,570.0053377927337,0.0,0.0
40131104004,579.0079147064508,54369.43745117988,91297.34814585149,3.571513397427159,5.6122330756111865,70.47184795366665,24.352457633811103,15.087173782527561,4.502031418354955,92.92605013491816,54.9846011098064,16.580298922289163,23.314984024815473,0.0007226036104872359,61.093371729538326,37.94085644508452,26.773716823434334,73.22628317656566,52.67497007460585,9.325594004179127,7.425908628710652,59.75584866342201,9.326106221356936,7.425908628710652,99.99960444852915,0.00039555140681811203,12.091635097585996,80.82645197000404,6.566196591321377,85.14728754474494,18.318664985948207,50.60447712299997,49.39552287700003,2.0725817422043793,0.0,8.290796605245202,0.0,0.0,378.0015208578809,57.93798816463248,15.34256773062894,0.0,0.0,2.0470596517081118e-19,3.1743257475492506,0.0,23.54511835772801,100.0,0.0,289.0006153799171,64.70506347921929,12.455913470176474,14.8785037821708,20.06800171099421,10.382703903425284,6.919940612452538,3.8085441933494057,23.528062285557613,2.422473618300447,5.5358564246928905,310.9942613785188,1.2861039777385714,5.172082549925083,13.146582436023124,4.805787131083422e-05,3.0178281363103516,10.559663033795601,20.47255350353239,20.042220993439358,4.310236640371746,1.667650874981718e-19,0.0005082995969497951,0.000116766584157296,0.00039153301279249905,7.073441565168046,3.420134858151343e-05,1.28612681150423,10.289647818386353,25.07976584971213,38.90594844142044,17.364093307999113,0.00043370454731196163,61.093371729538326,38.90662827046165,310.9965086508097,0.0,0.0
40130715063,641.8717787342757,35938.29965269366,48974.81238858646,0.0,13.557483261852171,31.313588613184223,7.476888809640895,19.001927029003866,5.128856211450639,99.99939885871973,64.10337899500341,0.0005064290264342195,91.43201103870227,10.959369603673906,96.15288067794306,0.0014764576513945878,0.0009177086756510251,99.9990822913398,97.50689303262592,0.0003035279107989179,0.0,97.507041195239,0.0003035279107989179,0.0,88.06146803560884,11.938531964391174,2.648150751867567,42.05855031254811,0.0014046697952321953,99.99949357284304,54.042936240990436,39.40944737589182,60.59055262410817,0.0,0.0,0.00016147009953354957,0.0,0.0,117.97286675143188,99.99141394114797,0.0,0.0,0.0,0.0,0.0,0.0034742005622663687,0.005111858485821533,100.0,0.0,117.96683614527863,99.99312365202204,14.406199736329661,29.657821762696617,41.5213495140681,14.405450947122814,0.0023016918048527923,0.004832180963961663,0.0,0.0010857178524502293,0.0009584490327498302,389.9189884160805,4.358280333083267,0.0,54.042936240990436,2.492550344394707,9.65827930225559,2.340532225814128,2.4942405487253385,7.475990797267079,0.0006582742096048616,0.00023973816421142324,0.0001493046627020972,0.0,0.0001493046627020972,0.0004518360151746811,6.620461392511963,0.0006777541369403933,86.30153520667217,0.0005544937891830928,7.076170011609471,0.0,0.0,96.15288067794306,3.8471193220569453,437.9113071,0.0004518360151746811,0.0
40130715064,860.3780249824013,64186.54991699728,63432.980959983055,0.002545068553170054,0.006917256980679416,65.5716325362565,7.327520077106557,19.069247757614875,5.661973422155651,98.30335110487883,73.9587247476396,0.0020323760593906003,96.15150734616395,18.33168944589576,87.54716734102513,13.097764387950434,1.8641479482682843,98.13585205173172,95.8083355879366,1.046819782988324,0.0001331795985867303,97.66940898482879,1.0468938214901806,0.00015386678431577547,99.99394544593261,0.00605455432668692,6.742867984915972,44.190585438852864,5.579217490556679,99.9983895301733,21.05582460021973,45.23091544350165,54.769084556498335,0.0006044470975541681,0.0,0.0009948700166040486,0.0,0.0,124.13938110031086,87.89004518886894,0.0,0.0,0.0,0.0,0.0001271047097234198,0.0027267986758083844,12.10710090813097,100.0,0.0,109.10970096376695,85.32331295431791,11.921913112248838,13.770216418374314,12.860923222177126,16.523946953163072,30.24631324835456,0.008816813642624318,0.001353708228464937,14.666148148976793,0.0003683751274632065,530.2173581038041,0.002378338582708412,5.195658362666394e-05,21.055772643636107,1.7445998951298909,9.651002034395642,15.694559039822078,23.480305661712986,2.7940739195653936,2.9063131470035635,1.6271330105375996,1.6949440147079367,0.0,1.6949440147079367,0.0017048804498210877,11.40124847892948,0.0054434787475661555,83.35150403723453,2.311013467139684,1.2340785284750084,6.31143525440517e-05,0.0,87.54716734102513,12.452832658974872,649.2326760604919,6.793927913124666e-05,0.0
40130715091,1753.1333520313806,56009.599372555575,130397.29497084011,2.1361758543303457,6.057812035585161,73.86126220127377,13.66104294965391,40.03452906783605,6.587691298751443,32.090653764572494,83.9101337966709,22.86750880264405,17.764921262621698,13.507360885536517,49.871788545602996,39.42804221905312,19.537973485046653,80.46202651495335,58.31564902636994,1.2571974147976934,9.167708146726016,72.51094013096342,1.257225761186713,10.035653120897626,94.8961747755129,5.103825224487108,9.606850896414171,86.67616663271944,3.0098538131843275,78.0541859141825,13.382295007903808,57.86264339416296,42.13735660583705,0.0051621851181563785,0.0,6.848544870917362,0.0,0.0,913.0984585112708,84.38223913511177,8.003605670209105e-05,0.0,0.0,1.8616046656298173,1.6476532181352792,0.0008909018435167567,12.107532044081278,99.99989787296843,0.00010212699313066351,802.5447700530065,46.362853366470986,13.429941913549056,9.257914034580844,3.927177651867085,8.0276225314733,11.720197235000699,6.052918906147154,12.337846481077852,16.777327826652822,18.46905341965119,734.1357896614852,0.00908713237244043,0.3842532474202331,12.998041760483575,7.314575672184677,3.7049697841649665,9.358378933367884,10.80731125041593,10.263565525754373,3.2396446385900832,0.15783278530945222,3.937103762140848,0.00041233193446881634,3.9366914302063796,63.97224247281436,29.91648353977426,2.1500918131013744,0.010928313374739497,7.080363341581153e-05,0.01220698772792839,0.0,0.0008723069607826828,49.871788545602996,50.128211454397,848.7841244963486,0.01272017522908884,0.0
40131039001,1426.038884639804,51560.783554973095,136245.24290521094,0.9417910116505909,9.518504511036436,74.94045313731965,15.312596774103826,13.379327577671042,0.001543156352581055,92.47812477985198,19.49549033188572,6.943695733053347,27.41791120315169,0.0007858123553179537,90.9323286099235,0.009416847056034742,5.963192548440817,94.03680745155916,88.0737282373302,0.0004560073410370237,3.0159252402811965,92.77226613973833,0.0004560073410370237,3.0159252402811965,98.36641156638231,1.633588433617682,11.992457759307424,90.11011928320642,0.0015742299586913877,93.05671204021127,4.487081578680692,44.951945057148976,55.04805494285101,0.00010314522386754725,0.00014340106865434632,0.0009515911175578632,0.0,0.0,835.0281491218109,75.21058619181647,0.0002222319094214508,0.0,0.0,4.018625180868937e-24,0.00024711358559230905,2.403173503705499e-06,24.788942059553694,100.0,0.0,628.0335050550416,77.38599864892652,21.493963367806305,5.732349212580937,0.0028954991051915093,47.926012053628,2.230778515806083,14.332060416577509,5.892779565168307,2.3885444605554964,0.0006169088064275239,585.0205641768118,0.0006584414695610251,7.411295115509935e-06,4.487074167385576,6.805789536305778,9.280311308125214,41.45272946368371,4.795799321861066,10.981791955827823,4.330722070946847,8.274732915578233e-05,0.00015133254364422624,0.0001482454186969607,3.0871249472655622e-06,7.521723883593771,0.0017148285115174365,0.0033512173919174617,14.704665113931956,75.20456388247501,2.5637950932196745,0.0,3.464432188095628e-05,90.9323286099235,9.067671390076503,585.0251614,2.744111064236056e-06,0.0
40131039003,1850.651003266603,27151.238784710997,60626.08902577136,15.480573648477582,12.884360047339241,56.895868166283,11.887539443455712,14.065081850639723,34.72810060655183,83.94393750651834,76.78846224133909,26.472175156903294,18.584401824856815,0.0006332986753223277,55.672983281847365,39.26576006992678,39.7078032882371,60.29219671176289,38.03438839607659,0.00047995332368565605,1.1885269697378005,38.0354089555604,0.00047995332368565605,1.1885269697378005,99.99992755675699,7.244326242162723e-05,16.42349065138863,72.01559638865787,14.47856436573658,77.84966672960093,11.97886692409244,48.51452785662288,51.48547214337711,1.3505607570461713,2.593076653050645,14.802411878083468,0.0,0.0,1019.8062119104808,87.74445482841125,1.2620884805212193e-13,0.0,0.0,0.0,1.7646842793690345,2.480037114093189e-11,10.490860892194782,100.0,0.0,912.8197608489912,53.99838322357707,0.0002463518096834905,4.271711613006005,26.395601559751615,23.330302879544213,0.0005208194655622144,30.01062465263545,15.990839541066022,0.00015258291502197373,2.820021493003422e-13,572.896828,3.1415398495947375,0.00013376527974258464,11.978733158812698,11.705455466546992,1.3617837561947388,18.33000987042939,12.613237001758183,9.891111538339132,1.9963879201962151,3.9984920364545056e-05,0.0003075946232794525,0.0,0.0003075946232794525,16.055754898715303,0.00030759479782984587,0.0015391225307377105,77.48327660298531,6.45792741260443,0.000704139254276535,0.0,0.00018263434575507348,55.672983281847365,44.32701671373192,572.9004561952357,0.0003268194290566129,0.0
40131040001,1680.8469321079035,22613.980335085664,35250.74526765611,8.990819473944397,2.2029805002661695,35.15227870963851,2.7274477185471433,13.333476659110291,20.82113551866183,99.99958918993099,63.17392084161527,29.267953190833847,19.928308731627865,9.602744710960492,37.95948799207756,65.68592572101011,25.75885304475084,74.24114695524918,67.39770989485189,6.841991974611792,0.00016328661150352792,71.80023255740119,6.8420986808778865,0.00016328661150352792,77.52631173620995,22.47368826048301,8.804286836356386,71.80166098196013,16.954679886858017,71.44589340907746,22.424100833527188,35.33689773115513,64.6631022688449,0.0005937924988495786,5.2873940096702816e-05,4.224119977181904,0.0,0.0,544.9717197498526,61.28662085632091,30.456540314552626,5.5977792415611144e-24,3.0554545026854416e-23,6.17052202551637e-05,8.873765184377514e-12,1.676542392841608e-06,8.256775447310922,100.0,0.0,499.9746285987587,32.40288722714653,0.000597529120302129,11.200763944635215,9.800086993235984,0.0012179190006232886,11.4002208411544,23.59995654517969,33.19707176061445,10.799767918618093,0.0003165478625256644,705.9343302460007,28.46891798824519,0.000137803749074458,22.423963029778115,0.00048500282667839425,8.08099476040953,13.535591883753689,5.5557624482273855,0.00026170180807553827,6.551472834124838e-05,2.7271205020107265,3.912706592487296e-24,0.0,3.912706592487296e-24,0.00041081012641083477,18.56595605905797,10.243853593764406,29.70589929364726,13.316505779360677,28.167374464100657,0.0,1.0579929894327907e-23,37.95948799207756,62.04051200792243,780.9245181049141,2.089741020987533e-24,0.0
40131040003,2504.0844982957706,24170.982378103254,57172.62714146283,25.932525895061055,2.491651300273164,28.76641065372035,7.937360589293981,8.95594141647465,27.170070741600615,99.99975573232393,48.04172600427996,27.156592815183657,22.403864493920565,0.0008046574154193883,69.3248648075212,0.0072888509788799506,48.88044094498734,51.11955905501265,33.0292346848764,0.7990729454985822,6.8287163269488405,36.62387194616933,0.7990729454985822,6.8287163269488405,89.28197234604337,10.718027653956636,32.86565551044084,75.0295233147985,14.10318534419583,79.99155351942073,28.01853612646793,56.74814532616278,43.25185467383722,7.427532751594443,0.0,17.730812699714324,0.0,0.0,862.0397974438401,97.09722958605339,0.0014733883403615425,5.6465954523603213e-05,0.0003411666153605395,0.0,5.4113162916981204e-05,4.593472602813165e-19,2.9008452798595434,100.0,0.0,837.0333566691797,48.86448751179498,13.021845085983196,13.142250524254015,12.66429025263996,7.885134565533732,2.150967083384071,9.558574740513178,13.740735498838818,6.451681345460159,21.384520904994954,714.0550321598867,2.522917376312334,2.9173094391822905,25.10122668728564,8.072629973630997,10.718997939576619,10.787137455708997,1.0859711922427164,7.937138709665962,7.81076744434285e-05,0.00014377195357531103,0.0,0.0,0.0,0.00024426772257701146,0.0022523074362416164,0.002133545135364214,22.55006456494064,59.23807210433504,18.20704858949747,0.0,0.00018462097916524843,69.3248648075212,30.675135192478802,714.0607779032662,0.0,0.0
